SEASON,PLAYER_NAME,POS,AGE,EXP,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,STL,BLK,TO,PF
2019,Deni Avdija,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Dennis Schroder,PG,25.0,6.0,29.3,5.8,14.0,1.6,4.6,2.4,2.9,0.5,3.1,4.1,0.8,0.2,2.2,2.4
2019,Dennis Smith Jr.,PG,21.0,2.0,28.5,5.3,12.5,1.2333333333333334,3.9333333333333336,1.9000000000000001,3.0,0.6333333333333333,2.3000000000000003,4.833333333333333,1.3,0.3666666666666667,2.8666666666666667,2.4
2019,Denzel Valentine,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Deonte Burton,SG,25.0,1.0,7.5,1.0,2.6,0.3,0.8,0.3,0.4,0.1,0.8,0.3,0.2,0.3,0.3,1.0
2019,Derrick Favors,C,27.0,9.0,23.2,4.8,8.1,0.2,1.0,2.0,3.0,2.7,4.6,1.2,0.7,1.4,1.1,2.1
2019,Derrick Jones Jr.,SF,21.0,3.0,19.2,2.7,5.4,0.5,1.5,1.2,2.0,1.6,2.4,0.6,0.8,0.7,0.7,2.1
2019,Derrick Rose,PG,30.0,10.0,27.3,7.1,14.8,1.1,2.9,2.7,3.1,0.6,2.1,4.3,0.6,0.2,1.6,1.1
2019,Derrick White,PG,24.0,2.0,25.8,3.9,8.1,0.7,2.1,1.4,1.8,0.5,3.2,3.9,1.0,0.7,1.4,2.2
2019,Desmond Bane,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Devin Booker,SG,22.0,4.0,35.0,9.2,19.6,2.1,6.5,6.1,7.1,0.6,3.5,6.8,0.9,0.2,4.1,3.1
2019,Devin Cannady,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Devin Harris,PG,35.0,15.0,15.8,1.9,5.1,0.9,2.9,1.5,2.0,0.2,1.5,1.8,0.5,0.2,0.8,2.0
2019,Devin Robinson,SF,23.0,2.0,13.6,2.7,4.6,0.0,0.3,1.3,2.0,0.9,2.0,0.9,0.6,0.9,0.3,1.6
2019,Devin Vassell,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Devon Dotson,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Devontae Cacok,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Devonte' Graham,PG,23.0,1.0,14.7,1.6,4.7,0.7,2.6,0.8,1.0,0.2,1.2,2.6,0.5,0.0,0.7,1.0
2019,Dewayne Dedmon,C,29.0,6.0,25.1,4.0,8.2,1.3,3.4,1.4,1.8,1.6,5.9,1.4,1.1,1.1,1.3,3.3
2019,Deyonta Davis,C,22.0,3.0,13.1,1.7,2.4,0.0,0.1,0.7,1.1,1.1,2.9,0.6,0.3,0.6,0.3,1.3
2019,Didi Louzada,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Dillon Brooks,SF,23.0,2.0,18.3,2.7,6.8,0.8,2.2,1.2,1.7,0.5,1.2,0.9,0.6,0.2,1.1,2.8
2019,Dion Waiters,SG,27.0,7.0,25.9,4.5,10.9,2.5,6.6,0.5,1.0,0.2,2.5,2.8,0.7,0.2,1.5,1.6
2019,Dirk Nowitzki,PF,40.0,21.0,15.6,2.6,7.4,1.3,4.0,0.8,1.0,0.1,3.0,0.7,0.2,0.4,0.4,1.5
2019,Domantas Sabonis,C,22.0,3.0,24.8,5.6,9.5,0.1,0.2,2.8,3.9,2.5,6.8,2.9,0.6,0.4,2.2,3.2
2019,Donatas Motiejunas,PF,28.0,6.0,4.3,1.0,2.0,0.0,0.0,0.0,0.7,0.7,0.3,0.3,0.0,0.3,1.0,2.0
2019,Donovan Mitchell,SG,22.0,2.0,33.7,8.6,19.9,2.4,6.7,4.1,5.1,0.8,3.3,4.2,1.4,0.4,2.8,2.7
2019,Donta Hall,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Donte DiVincenzo,SG,22.0,1.0,15.2,1.9,4.6,0.8,3.1,0.3,0.4,0.6,1.8,1.1,0.5,0.2,0.7,1.4
2019,Donte Grantham,SF,23.0,1.0,0.7,0.0,0.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Dorian Finney-Smith,SF,25.0,3.0,24.5,2.8,6.5,1.0,3.1,0.9,1.3,1.7,3.1,1.2,0.9,0.4,0.9,2.3
2019,Doug McDermott,SF,27.0,5.0,17.4,2.7,5.5,1.1,2.7,0.9,1.0,0.2,1.2,0.9,0.2,0.1,0.5,1.4
2019,Dragan Bender,PF,21.0,3.0,18.0,1.9,4.3,0.5,2.2,0.7,1.2,0.7,3.2,1.2,0.4,0.5,0.8,2.0
2019,Draymond Green,PF,28.0,7.0,31.3,2.8,6.4,0.7,2.5,1.0,1.4,0.9,6.4,6.9,1.4,1.1,2.6,3.0
2019,Drew Eubanks,PF,21.0,1.0,4.9,0.7,1.1,0.0,0.0,0.5,0.6,0.3,1.2,0.3,0.1,0.2,0.3,0.5
2019,Duncan Robinson,SF,24.0,1.0,10.7,1.2,3.1,0.7,2.3,0.3,0.4,0.1,1.1,0.3,0.3,0.0,0.3,0.7
2019,Dusty Hannahs,SG,25.0,1.0,13.0,1.5,6.0,0.0,2.5,1.0,1.0,0.0,0.5,2.5,0.5,0.0,0.5,0.5
2019,Dwayne Bacon,SG,23.0,2.0,17.7,2.8,6.0,0.9,2.0,0.8,1.1,0.2,1.9,1.1,0.3,0.1,0.4,1.7
2019,Dwight Howard,C,33.0,15.0,25.6,4.8,7.7,0.0,0.0,3.2,5.3,2.7,6.6,0.4,0.8,0.4,1.8,3.8
2019,Dwight Powell,C,27.0,5.0,21.6,3.8,6.3,0.5,1.6,2.5,3.3,1.8,3.5,1.5,0.6,0.6,0.9,2.6
2019,Dwyane Wade,SG,37.0,16.0,26.2,5.8,13.3,1.2,3.6,2.3,3.2,1.0,3.0,4.2,0.8,0.5,2.3,1.6
2019,Dylan Windler,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Dzanan Musa,SG,19.0,1.0,4.3,1.0,2.4,0.1,1.1,0.0,0.2,0.1,0.4,0.2,0.2,0.0,0.4,0.1
2019,E'Twaun Moore,SG,29.0,8.0,27.6,4.8,10.0,1.4,3.3,0.8,1.1,0.7,1.7,1.9,0.8,0.2,1.1,2.1
2019,Ed Davis,C,29.0,9.0,17.9,2.3,3.7,0.0,0.0,1.2,2.0,2.7,5.9,0.8,0.4,0.4,0.8,2.8
2019,Edmond Sumner,PG,23.0,2.0,9.1,1.0,2.8,0.3,1.2,0.7,1.0,0.4,0.7,0.4,0.5,0.2,0.4,1.1
2019,Ekpe Udoh,C,31.0,7.0,6.3,1.0,1.4,0.0,0.0,0.4,0.6,0.5,1.2,0.5,0.2,0.6,0.3,0.7
2019,Elfrid Payton,PG,24.0,5.0,29.8,4.3,9.8,0.8,2.5,1.3,1.8,1.2,4.1,7.6,1.0,0.4,2.7,1.9
2019,Elie Okobo,PG,21.0,1.0,18.1,2.2,5.5,0.7,2.5,0.7,0.9,0.2,1.6,2.4,0.6,0.1,1.3,2.1
2019,Elijah Bryant,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Elijah Hughes,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Emanuel Terry,PF,22.0,1.0,6.8999999999999995,1.0999999999999999,2.1,0.0,0.0,0.7333333333333334,1.4333333333333333,1.0,1.0999999999999999,0.7333333333333334,0.8333333333333334,0.0,0.5666666666666667,1.0999999999999999
2019,Emmanuel Mudiay,PG,22.0,4.0,27.2,5.6,12.5,1.2,3.6,2.4,3.2,0.6,2.8,3.9,0.7,0.3,2.4,1.7
2019,Enes Freedom,C,26.0,8.0,24.133333333333336,5.566666666666666,10.033333333333333,0.13333333333333333,0.5,2.3000000000000003,2.9333333333333336,3.8000000000000003,5.833333333333333,1.6666666666666667,0.5,0.4000000000000001,1.7666666666666666,2.533333333333333
2019,Eric Bledsoe,PG,29.0,9.0,29.1,6.0,12.4,1.6,4.8,2.3,3.0,1.1,3.6,5.5,1.5,0.4,2.1,2.0
2019,Eric Gordon,SG,30.0,11.0,31.7,5.6,13.8,3.2,8.8,1.8,2.2,0.3,1.9,1.9,0.6,0.4,1.3,2.1
2019,Eric Moreland,PF,27.0,4.0,7.7,0.4666666666666666,1.0666666666666667,0.16666666666666666,0.16666666666666666,0.0,0.0,0.6,3.1666666666666665,0.6,0.16666666666666666,0.16666666666666666,0.7666666666666666,1.5999999999999999
2019,Eric Paschall,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Ersan Ilyasova,PF,31.0,11.0,18.4,2.5,5.7,0.9,2.4,0.9,1.1,1.4,3.1,0.8,0.5,0.3,0.7,2.6
2019,Evan Fournier,SG,26.0,7.0,31.5,5.8,13.2,1.9,5.6,1.7,2.1,0.5,2.7,3.6,0.9,0.1,1.9,2.8
2019,Evan Turner,PG,30.0,9.0,22.0,2.8,6.1,0.2,0.7,1.0,1.5,0.5,4.0,3.9,0.5,0.2,1.6,1.5
2019,Facundo Campazzo,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Frank Jackson,PG,20.0,1.0,19.2,3.2,7.3,0.9,2.8,0.9,1.2,0.4,1.8,1.1,0.4,0.0,0.8,1.5
2019,Frank Kaminsky,C,25.0,4.0,16.1,2.9,6.3,1.1,3.0,1.7,2.3,0.8,2.6,1.3,0.3,0.3,0.9,1.4
2019,Frank Mason,PG,24.0,2.0,11.4,1.9,4.4,0.4,1.7,1.0,1.5,0.2,1.0,2.2,0.4,0.1,0.9,0.9
2019,Frank Ntilikina,PG,20.0,2.0,21.0,2.2,6.6,0.8,2.7,0.5,0.7,0.3,1.7,2.8,0.7,0.3,1.3,2.4
2019,Fred VanVleet,PG,24.0,3.0,27.5,3.8,9.4,1.8,4.6,1.5,1.8,0.3,2.3,4.8,0.9,0.3,1.3,1.7
2019,Freddie Gillespie,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Furkan Korkmaz,SG,21.0,2.0,14.1,2.0,5.1,1.0,3.0,0.8,0.9,0.3,1.9,1.1,0.6,0.0,0.5,1.3
2019,Gabe Vincent,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Gabriel Deck,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Garrett Temple,SG,32.0,9.0,26.0,2.6,6.2,1.0999999999999999,3.3000000000000003,1.0666666666666667,1.4000000000000001,0.4000000000000001,2.4333333333333336,1.3999999999999997,1.0,0.3666666666666667,0.8666666666666667,2.7000000000000006
2019,Garrison Mathews,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Gary Clark,PF,24.0,1.0,12.6,1.0,3.0,0.8,2.7,0.1,0.1,0.5,1.8,0.4,0.4,0.5,0.1,0.9
2019,Gary Harris,SG,24.0,5.0,28.8,4.7,11.2,1.4,4.2,2.0,2.5,0.7,2.1,2.2,1.0,0.3,1.2,2.0
2019,Gary Payton II,PG,26.0,3.0,5.3,1.7,2.7,0.3,0.7,0.0,0.0,0.3,0.3,1.3,1.0,0.3,0.3,0.7
2019,Gary Trent Jr.,SG,20.0,1.0,7.4,1.1,3.3,0.3,1.4,0.2,0.5,0.1,0.7,0.3,0.1,0.1,0.3,0.3
2019,George Hill,PG,32.0,11.0,22.866666666666664,3.1333333333333333,6.733333333333333,0.8333333333333334,2.5,1.2,1.4333333333333333,0.7333333333333334,1.6666666666666667,2.4,0.9,0.10000000000000002,1.0333333333333332,1.9333333333333336
2019,George King,SF,25.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2019,Georges Niang,PF,25.0,3.0,8.7,1.5,3.1,0.7,1.8,0.3,0.4,0.2,1.3,0.6,0.2,0.1,0.4,1.0
2019,Gerald Green,SG,33.0,12.0,20.2,3.2,7.9,2.1,6.0,0.8,0.9,0.4,2.1,0.5,0.5,0.4,0.8,1.7
2019,Giannis Antetokounmpo,PF,24.0,6.0,32.8,10.0,17.3,0.7,2.8,6.9,9.5,2.2,10.3,5.9,1.3,1.5,3.7,3.2
2019,Glenn Robinson III,SF,25.0,5.0,13.0,1.6,3.7,0.4,1.3,0.7,0.9,0.4,1.1,0.4,0.3,0.2,0.4,1.0
2019,Goga Bitadze,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Goran Dragic,PG,32.0,11.0,27.5,5.0,12.0,1.6,4.6,2.2,2.8,0.6,2.5,4.8,0.8,0.1,2.0,2.3
2019,Gordon Hayward,PF,28.0,9.0,25.9,4.1,8.8,1.1,3.2,2.2,2.6,0.7,3.8,3.4,0.9,0.3,1.5,1.4
2019,Gorgui Dieng,C,29.0,6.0,13.6,2.5,5.0,0.3,0.7,1.2,1.4,1.1,3.0,0.9,0.6,0.5,0.8,1.8
2019,Grant Riller,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Grant Williams,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Grayson Allen,SG,23.0,1.0,10.9,1.8,4.7,0.8,2.6,1.2,1.6,0.1,0.5,0.7,0.2,0.2,0.9,1.2
2019,Greg Monroe,C,28.0,9.0,10.525,2.625,4.7,0.075,0.125,1.2999999999999998,1.75,1.5,1.975,0.95,0.22499999999999998,0.1,0.45,1.2
2019,Greg Whittington,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Guerschon Yabusele,PF,23.0,2.0,6.1,0.9,1.9,0.2,0.7,0.4,0.5,0.6,0.7,0.4,0.2,0.2,0.4,0.8
2019,Hamidou Diallo,SG,20.0,1.0,10.3,1.5,3.2,0.1,0.5,0.7,1.2,0.7,1.2,0.3,0.4,0.2,0.5,1.5
2019,Harrison Barnes,PF,26.0,7.0,32.3,5.9,14.6,2.5,6.3,3.4,4.0,0.7,3.5,1.3,0.7,0.2,1.4,1.6
2019,Harrison Barnes,PF-SF,26.0,7.0,32.9,5.6,13.3,2.3,5.7,3.0,3.6,0.7,3.9,1.5,0.6,0.2,1.3,1.6
2019,Harrison Barnes,SF,26.0,7.0,33.9,5.0,11.1,1.9,4.6,2.3,2.9,0.8,4.8,1.9,0.6,0.1,1.1,1.5
2019,Harry Giles III,PF,20.0,1.0,14.1,3.0,6.0,0.0,0.1,1.0,1.6,1.1,2.7,1.5,0.5,0.4,1.3,2.6
2019,Hassan Whiteside,C,29.0,7.0,23.3,5.4,9.4,0.0,0.2,1.5,3.4,3.6,7.8,0.8,0.6,1.9,1.3,2.7
2019,Haywood Highsmith,SF,22.0,1.0,8.0,0.8,2.0,0.2,1.0,0.0,0.4,0.0,1.0,0.4,0.2,0.0,0.2,0.2
2019,Henry Ellenson,PF,22.0,3.0,13.299999999999999,2.066666666666667,5.0,0.9333333333333332,2.0,1.0,1.2333333333333334,0.19999999999999998,3.6,0.7333333333333334,0.26666666666666666,0.06666666666666667,0.3333333333333333,1.3
2019,Ian Clark,SG,27.0,6.0,16.2,2.5,6.4,1.1,3.4,0.6,0.6,0.2,1.3,1.6,0.4,0.1,1.0,1.6
2019,Ian Mahinmi,C,32.0,11.0,14.6,1.4,3.1,0.1,0.5,1.2,1.8,1.4,2.4,0.7,0.7,0.5,0.6,2.5
2019,Ignas Brazdeikis,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Ike Anigbogu,C,20.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3,0.7,0.3,0.0,0.3,0.3,0.0
2019,Iman Shumpert,SG,28.0,8.0,23.066666666666666,2.5333333333333337,6.8,1.4666666666666668,4.266666666666667,0.5,0.6333333333333333,0.43333333333333335,2.466666666666667,1.7,0.9,0.3666666666666667,0.7666666666666666,2.0
2019,Immanuel Quickley,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Isaac Bonga,PG,19.0,1.0,5.5,0.2,1.5,0.0,0.4,0.4,0.7,0.4,0.7,0.7,0.4,0.2,0.3,0.4
2019,Isaac Humphries,C,21.0,1.0,11.2,1.2,4.2,0.6,2.2,0.0,0.0,0.8,1.4,0.0,0.2,0.0,0.0,1.4
2019,Isaac Okoro,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Isaiah Briscoe,PG,22.0,1.0,14.3,1.4,3.5,0.3,0.9,0.4,0.7,0.1,1.8,2.2,0.3,0.1,0.8,1.7
2019,Isaiah Canaan,PG,27.0,6.0,17.225,1.725,4.475,0.9750000000000001,2.75,0.5,0.625,0.2,1.375,2.4,0.35,0.125,0.95,1.3
2019,Isaiah Hartenstein,PF,20.0,1.0,7.9,0.7,1.5,0.1,0.2,0.4,0.5,0.8,0.9,0.5,0.3,0.4,0.5,2.0
2019,Isaiah Hicks,PF,24.0,2.0,10.7,1.3,2.7,0.0,0.0,1.3,1.7,0.7,1.7,0.7,0.3,1.0,0.3,1.7
2019,Isaiah Joe,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Isaiah Roby,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Isaiah Stewart,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Isaiah Thomas,SG,29.0,8.0,15.1,2.8,8.3,1.0,3.6,1.4,2.3,0.4,0.7,1.9,0.4,0.1,1.5,1.4
2019,Ish Smith,PG,30.0,9.0,22.3,3.7,8.7,0.8,2.4,0.8,1.1,0.4,2.2,3.6,0.5,0.2,1.1,1.9
2019,Ivan Rabb,PF,21.0,2.0,14.7,2.4,4.3,0.1,0.3,1.0,1.4,1.4,2.8,1.1,0.3,0.3,0.7,1.8
2019,Ivica Zubac,C,21.0,3.0,17.8,3.6,6.466666666666666,0.0,0.0,1.7,2.1333333333333333,1.9333333333333333,4.266666666666667,1.1333333333333335,0.23333333333333336,0.8666666666666667,1.2,2.3333333333333335
2019,J.J. Barea,PG,34.0,13.0,19.8,4.2,10.1,1.0,3.4,1.4,2.1,0.3,2.2,5.6,0.6,0.0,1.9,1.3
2019,J.P. Macura,SG,23.0,1.0,8.5,1.5,4.5,0.0,2.0,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0
2019,J.R. Smith,SG,33.0,15.0,20.2,2.5,7.2,1.1,3.5,0.7,0.9,0.0,1.6,1.9,1.0,0.3,1.0,1.7
2019,JJ Redick,SG,34.0,13.0,31.3,5.9,13.5,3.2,8.0,3.0,3.4,0.3,2.2,2.7,0.4,0.2,1.3,1.7
2019,Ja Morant,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,JaKarr Sampson,SF,25.0,4.0,31.8,7.3,13.5,1.3,3.5,4.3,5.3,1.3,6.8,1.0,1.0,0.8,1.0,2.0
2019,JaMychal Green,PF,28.0,5.0,20.900000000000002,3.5,7.233333333333333,1.1333333333333333,2.766666666666667,1.1333333333333333,1.5,1.5666666666666667,4.766666666666667,0.7666666666666666,0.6666666666666666,0.4666666666666666,1.3,2.966666666666667
2019,JaVale McGee,C,31.0,11.0,22.3,5.3,8.5,0.0,0.2,1.3,2.0,2.6,4.9,0.7,0.6,2.0,1.4,2.8
2019,Jabari Parker,PF,23.0,5.0,26.96666666666667,5.8,11.666666666666666,0.9666666666666667,3.033333333333333,2.033333333333333,2.9,1.2666666666666666,5.366666666666667,2.4333333333333336,0.7333333333333334,0.5,2.4333333333333336,2.2666666666666666
2019,Jacob Evans,SG,21.0,1.0,6.8,0.6,1.8,0.1,0.5,0.0,0.0,0.2,0.6,0.8,0.2,0.1,0.4,0.9
2019,Jaden McDaniels,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jae Crowder,SF,28.0,7.0,27.1,4.0,10.0,2.2,6.5,1.8,2.5,0.8,4.1,1.7,0.8,0.4,1.1,2.1
2019,Jae'Sean Tate,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jahlil Okafor,C,23.0,4.0,15.8,3.6,6.1,0.0,0.1,1.0,1.5,1.4,3.3,0.7,0.3,0.7,0.9,1.6
2019,Jahmi'us Ramsey,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jake Layman,SF,24.0,3.0,18.7,3.0,6.0,0.8,2.5,0.7,1.0,0.8,2.3,0.7,0.4,0.4,0.6,1.6
2019,Jakob Poeltl,C,23.0,3.0,16.5,2.4,3.8,0.0,0.0,0.6,1.2,2.3,3.0,1.2,0.4,0.9,0.6,1.6
2019,Jalen Brunson,PG,22.0,1.0,21.8,3.6,7.7,0.9,2.5,1.2,1.6,0.3,2.0,3.2,0.5,0.1,1.2,1.7
2019,Jalen Harris,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jalen Jones,SF,25.0,2.0,13.4,1.6,3.9,0.6,1.8,1.2,1.7,0.7,1.4,0.4,0.6,0.1,0.5,1.7
2019,Jalen Lecque,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jalen McDaniels,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jalen Smith,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jamal Crawford,SG,38.0,19.0,18.9,2.7,6.8,1.0,3.2,1.5,1.7,0.1,1.2,3.6,0.5,0.2,1.5,1.2
2019,Jamal Murray,PG,21.0,3.0,32.6,6.8,15.6,2.0,5.5,2.5,3.0,0.9,3.4,4.8,0.9,0.4,2.1,2.0
2019,James Ennis III,SF,28.0,5.0,20.166666666666668,2.3000000000000003,5.0,0.8666666666666667,2.566666666666667,1.0,1.4000000000000001,1.0666666666666667,2.1333333333333333,0.7333333333333334,0.6333333333333333,0.4000000000000001,0.6,2.533333333333333
2019,James Harden,PG,29.0,10.0,36.8,10.8,24.5,4.8,13.2,9.7,11.0,0.8,5.8,7.5,2.0,0.7,5.0,3.1
2019,James Johnson,PF,31.0,10.0,21.2,3.0,6.9,0.9,2.7,0.9,1.3,0.4,2.8,2.5,0.6,0.5,1.3,2.1
2019,James Nunnally,SF,28.0,2.0,10.233333333333333,1.0,3.466666666666667,0.7999999999999999,2.9,0.19999999999999998,0.19999999999999998,0.0,0.3666666666666667,0.6333333333333333,0.06666666666666667,0.0,0.06666666666666667,1.3333333333333333
2019,James Wiseman,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jared Dudley,PF,33.0,12.0,20.7,1.7,4.1,0.9,2.6,0.5,0.8,0.6,2.1,1.4,0.6,0.3,0.7,2.2
2019,Jared Harper,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jared Terrell,SG,23.0,1.0,7.9,0.9,2.8,0.3,1.2,0.2,0.4,0.1,0.4,0.9,0.2,0.1,0.7,1.1
2019,Jarell Martin,PF,24.0,4.0,7.8,1.0,2.5,0.5,1.4,0.2,0.3,0.3,1.5,0.4,0.1,0.2,0.3,1.2
2019,Jaren Jackson Jr.,PF,19.0,1.0,26.1,5.1,10.2,0.9,2.4,2.6,3.4,1.3,3.4,1.1,0.9,1.4,1.7,3.8
2019,Jaron Blossomgame,SF,25.0,1.0,16.3,1.7,3.9,0.4,1.4,0.4,0.5,1.0,2.7,0.5,0.3,0.3,0.4,0.7
2019,Jarred Vanderbilt,PF,19.0,1.0,4.1,0.5,1.1,0.0,0.1,0.4,0.6,0.4,0.9,0.2,0.4,0.1,0.5,0.5
2019,Jarrell Brantley,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jarrett Allen,C,20.0,2.0,26.2,4.2,7.1,0.1,0.6,2.5,3.5,2.4,6.0,1.4,0.5,1.5,1.3,2.3
2019,Jarrett Culver,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jason Smith,C,32.0,11.0,10.4,1.15,3.8,0.65,2.15,0.9,1.0,0.95,1.6,0.75,0.05,0.2,0.55,1.65
2019,Jason Smith,PF,32.0,11.0,6.7,0.7,2.2,0.5,1.5,0.3,0.3,0.5,1.3,0.2,0.3,0.3,0.8,1.0
2019,Jason Smith,PF-C,32.0,11.0,9.5,1.1,3.0,0.5,1.3,0.7,0.8,0.8,1.8,0.7,0.2,0.4,0.7,1.5
2019,Javonte Green,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jawun Evans,PG,22.0,2.0,6.066666666666666,0.26666666666666666,1.5666666666666667,0.0,0.5666666666666667,0.0,0.0,0.06666666666666667,1.0,0.9,0.26666666666666666,0.0,0.5666666666666668,0.7000000000000001
2019,Jaxson Hayes,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jay Scrubb,0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Jaylen Adams,PG,22.0,1.0,12.6,1.1,3.2,0.7,2.2,0.2,0.3,0.3,1.4,1.9,0.4,0.1,0.8,1.3
